year,name,gross,theaters,totalGross,relDate,distributor
2004,Breakin' All the Rules,"$12,264,319","1,318","$12,264,319",May 14,Screen Gems
2004,Chasing Liberty,"$12,195,626","2,400","$12,195,626",Jan 9,Warner Bros.
2004,In America,"$11,858,450",403,"$15,539,656",Nov 26,Fox Searchlight Pictures
2004,The Cookout,"$11,814,019","1,303","$11,814,019",Sep 3,Lionsgate
2004,Surviving Christmas,"$11,663,156","2,755","$11,663,156",Oct 22,DreamWorks Distribution
2004,Super Size Me,"$11,535,710",230,"$11,536,423",May 7,IDP Distribution
2004,The Life Aquatic with Steve Zissou,"$11,361,325","1,105","$24,020,403",Dec 10,Walt Disney Studios Motion Pictures
2004,Girl with a Pearl Earring,"$11,070,310",402,"$11,670,971",Dec 12,Lionsgate
2004,21 Grams,"$10,835,411",411,"$16,290,476",Nov 21,Focus Features
2004,Raise Your Voice,"$10,413,484","2,521","$10,411,980",Oct 8,New Line Cinema
2004,The Perfect Score,"$10,391,003","2,208","$10,391,003",Jan 30,Paramount Pictures
2004,Space Station 3D,"$10,241,152",64,"$93,383,953",Apr 19,IMAX
2004,House of Sand and Fog,"$10,094,363",598,"$13,040,288",Dec 19,DreamWorks Distribution
2004,What the #$*! Do We (K)now!?,"$10,040,325",146,"$10,942,306",Feb 6
2004,Bugs!,"$9,694,425",33,"$19,063,544",Mar 12,SK Films
2004,Sleepover,"$9,436,390","2,207","$9,436,390",Jul 9,Metro-Goldwyn-Mayer (MGM)
2004,Superbabies: Baby Geniuses 2,"$9,219,388","1,276","$9,219,388",Aug 27,Triumph Releasing Corporation
2004,First Daughter,"$9,055,921","2,280","$9,055,921",Sep 24,Twentieth Century Fox
2004,Saved!,"$8,940,582",592,"$8,940,582",May 28,United Artists
2004,The Haunted Mansion,"$8,830,978","3,122","$75,847,266",Nov 26,Walt Disney Studios Motion Pictures
2004,Suspect Zero,"$8,725,813","1,501","$8,725,813",Aug 27,Paramount Pictures
2004,Connie and Carla,"$8,085,771","1,016","$8,085,771",Apr 16,Universal Pictures
2004,Bad Santa,"$7,211,279","2,540","$60,060,328",Nov 26,Dimension Films
2004,Stuck on You,"$7,069,085","3,007","$33,832,741",Dec 12,Twentieth Century Fox
2004,The Cooler,"$6,882,556",408,"$8,291,572",Nov 26,Lionsgate
2004,Thunderbirds,"$6,880,917","2,062","$6,880,917",Jul 30,Universal Pictures
2004,Woman Thou Art Loosed,"$6,879,730",521,"$6,879,730",Oct 1,Magnolia Pictures
2004,Maria Full of Grace,"$6,529,624",127,"$6,529,624",Jul 16,Fine Line Features
2004,Teacher's Pet,"$6,491,969","2,027","$6,491,969",Jan 16,Walt Disney Studios Motion Pictures
2004,The Big Bounce,"$6,489,476","2,304","$6,489,476",Jan 30,Warner Bros.
2004,Kinsey,"$6,326,263",588,"$10,254,979",Nov 12,Fox Searchlight Pictures
2004,The Triplets of Belleville,"$6,245,780",463,"$7,007,149",Nov 26,Sony Pictures Classics
2004,Against the Ropes,"$5,884,190","1,601","$5,884,190",Feb 20,Paramount Pictures
2004,Elf,"$5,852,220","3,381","$173,398,518",Nov 7,New Line Cinema
2004,Before Sunset,"$5,820,649",204,"$5,820,649",Jul 2,Warner Independent Pictures (WIP)
2004,The Clearing,"$5,763,875",449,"$5,763,875",Jul 2,Fox Searchlight Pictures
2004,Never Die Alone,"$5,645,298","1,160","$5,645,298",Mar 26,Fox Searchlight Pictures
2004,The Young Black Stallion,"$5,242,131",51,"$6,751,389",Dec 25,Walt Disney Studios Motion Pictures
2004,Club Dread,"$5,001,708","1,807","$5,001,708",Feb 27,Fox Searchlight Pictures
2004,Birth,"$4,762,995",550,"$5,095,038",Oct 29,New Line Cinema
2004,Touching the Void,"$4,593,598",137,"$4,593,598",Jan 23,IFC Films
2004,Spartan,"$4,434,432",832,"$4,434,432",Mar 12,Warner Bros.
2004,Love Don't Cost a Thing,"$4,321,550","1,844","$21,924,226",Dec 12,Warner Bros.
2004,A Day Without a Mexican,"$4,195,471",107,"$4,179,890",May 14,Televisa Cine
2004,Good Bye Lenin!,"$4,064,200",125,"$4,064,200",Feb 27,Sony Pictures Classics
2004,The Fog of War,"$4,020,568",261,"$4,198,566",Dec 19,Sony Pictures Classics
2004,Camping sauvage,"$3,894,585",99,"$3,894,585",Jul 9,Alliance Atlantis Vivafilm
2004,The Door in the Floor,"$3,842,119",134,"$3,854,624",Jul 14,Focus Features
2004,Benji: Off the Leash!,"$3,817,362",877,"$3,817,362",Aug 20
2004,House of Flying Daggers,"$3,564,467","1,189","$11,050,094",Dec 3,Sony Pictures Classics
2004,Being Julia,"$3,518,676",328,"$7,739,049",Oct 15,Sony Pictures Classics
2004,City of God,"$3,499,198",242,"$7,564,459",Jan 17,Miramax
2004,Love Actually,"$3,249,904","1,714","$59,696,144",Nov 7,Universal Pictures
2004,The Cat in the Hat,"$3,098,290","3,467","$101,149,285",Nov 21,Universal Pictures
2004,Honey,"$2,940,217","1,972","$30,308,417",Dec 5,Universal Pictures
2004,Clifford's Really Big Movie,"$2,922,354",471,"$2,922,354",Apr 20,Warner Bros.
2004,Veer Zaara,"$2,863,026",88,"$2,938,532",Nov 11,Yash Raj Films
