year,name,gross,theaters,totalGross,relDate,distributor
1988,Wings of Desire,"$3,210,139",29,"$3,210,139",Apr 29,Orion Classics
1988,White Mischief,"$3,107,551",87,"$3,107,551",Apr 22,Columbia Pictures
1988,Dominick and Eugene,"$3,076,031",76,"$3,076,031",Mar 18,Orion Pictures
1988,Messenger of Death,"$3,074,681",450,"$3,074,681",Sep 16,Cannon Film Distributors
1988,Cry Freedom,"$2,923,670",479,"$5,899,797",Nov 6,Universal Pictures
1988,Running on Empty,"$2,835,116",238,"$2,835,116",Sep 9,Warner Bros.
1988,The Manchurian Candidate,"$2,757,256",49,"$2,757,256",Feb 12,Metro-Goldwyn-Mayer (MGM)
1988,18 Again!,"$2,567,099","1,152","$2,567,099",Apr 8,New World Pictures
1988,Kansas,"$2,432,536",847,"$2,432,536",Sep 23,Trans World Entertainment (TWE)
1988,A World Apart,"$2,326,860",42,"$2,326,860",Jun 17,Atlantic Releasing Corporation
1988,Salaam Bombay!,"$2,080,046",27,"$2,080,046",Oct 7,Cinecom Pictures
1988,The Moderns,"$2,011,497",28,"$2,011,497",Apr 15,Alive Films
1988,I'm Gonna Git You Sucka,"$2,007,044",266,"$13,030,057",Dec 16,United Artists
1988,Vibes,"$1,883,811","1,003","$1,883,811",Aug 5,Columbia Pictures
1988,Stormy Monday,"$1,791,328",49,"$1,791,328",Apr 22,Atlantic Releasing Corporation
1988,Little Nikita,"$1,733,070",376,"$1,733,070",Mar 18,Columbia Pictures
1988,Lady in White,"$1,705,139",107,"$1,705,139",Apr 22,New Century
1988,A Handful of Dust,"$1,560,700",29,"$1,560,700",Jun 24,New Line Cinema
1988,Two Moon Junction,"$1,547,397",458,"$1,547,397",Apr 29,Lorimar Motion Pictures
1988,Pascali's Island,"$1,451,857",55,"$1,451,857",Jul 22,Avenue Pictures Productions
1988,I've Heard the Mermaids Singing,"$1,368,651",27,"$1,408,491",Sep 11,Miramax
1988,Patty Hearst,"$1,223,326",460,"$1,223,326",Sep 23,Atlantic Releasing Corporation
1988,Mr. North,"$1,221,366",29,"$1,221,366",Jul 22,The Samuel Goldwyn Company
1988,A Time of Destiny,"$1,212,487",220,"$1,212,487",Apr 22,Columbia Pictures
1988,The Thin Blue Line,"$1,209,846",23,"$1,209,846",Aug 26,Miramax
1988,The Lair of the White Worm,"$1,189,315",32,"$1,189,315",Oct 21,Vestron Pictures
1988,Sammy and Rosie Get Laid,"$1,141,028",15,"$1,196,336",Oct 30,Cinecom Pictures
1988,Aria,"$1,028,679",34,"$1,028,679",Mar 18,Miramax
1988,Mississippi Burning,"$1,003,369","1,134","$34,603,943",Dec 9,Orion Pictures
1988,Five Corners,"$969,205",13,"$969,205",Jan 22
1988,Appointment with Death,"$960,040",465,"$960,040",Apr 15,Cannon Film Distributors
1988,Watchers,"$940,173",161,"$940,173",Dec 2,Universal Pictures
1988,Bulletproof,"$807,947",268,"$807,947",May 13,Universal Pictures
1988,Leonard Part 6,"$723,595","1,149","$4,615,255",Dec 18,Columbia Pictures
1988,And God Created Woman,"$717,376",385,"$717,376",Mar 4,Vestron Pictures
1988,Siesta,"$700,000",30,"$700,000",Nov 11,Lorimar Motion Pictures
1988,Split Decisions,"$695,822",405,"$695,822",Nov 11,New Century
1988,Maniac Cop,"$671,382",50,"$671,382",May 13
1988,Spellbinder,"$657,446",326,"$657,446",Sep 23,Metro-Goldwyn-Mayer (MGM)
1988,Da,"$644,532",1,"$644,532",Apr 29
1988,Powaqqatsi,"$589,244",22,"$589,244",Apr 29,Cannon Film Distributors
1988,Buster,"$540,000",217,"$540,000",Nov 23,Hemdale
1988,Beaches,"$453,250","1,122","$57,041,866",Dec 23,Walt Disney Studios Motion Pictures
1988,Full Moon in Blue Water,"$450,726",56,"$450,726",Nov 23,Trans World Entertainment (TWE)
1988,Track 29,"$429,028",13,"$429,028",Sep 9,Island Pictures
1988,Aloha Summer,"$418,379",123,"$418,379",Feb 26
1988,The Decline of Western Civilization Part II: The Metal Years,"$373,743",21,"$373,743",Jun 3,New Line Cinema
1988,Gandahar,"$370,698",7,"$370,698",Jan 29,Miramax
1988,The Family,"$346,730",1,"$346,730",Jan 22,Vestron Pictures
1988,The Deceivers,"$346,297",68,"$346,297",Sep 2,Cinecom Pictures
1988,Prison,"$345,704",42,"$345,704",May 6,New World Pictures
